name	category	price	url	description
Игла для поднятия петель, 15.5 см, d=3 мм, розовая, жёлтая, цена за 1 штуку	Психология и эзотерика	34	https://www.sima-land.ru/10858019/igla-dlya-podnyatiya-petel-15-5-cm-d-3-mm-rozovaya-zheltaya-cena-za-1-shtuku/	Представляем компактный и элегантный инструмент для ваших творческих работ — иглу, созданную для поднятия петель с максимальным комфортом. Этот аксессуар станет вашим надёжным помощником в вязании, шитье или создании уникальных изделий ручной работы. Сочетание практичности и стиля делает эту иглу идеальным выбором для мастеров любого уровня. Благодаря продуманному дизайну длиной 15,5 см и диаметром 3 мм, она удобно лежит в руке, обеспечивая точность движений даже при длительном использовании. Выбирая этот инструмент, вы получаете не только функциональное приспособление, но и источник вдохновения для воплощения ваших идей. Позвольте себе наслаждаться процессом создания с этим незаменимым помощником!
Спицы круговые, для вязания, с металлическим тросом, d=3.5 мм, 14/60 см	Психология и эзотерика	31	https://www.sima-land.ru/9684209/spicy-krugovye-dlya-vyazaniya-s-metallicheskim-trosom-d-3-5-mm-14-60-cm/	
Набор заглушек для спиц, d=2-3 мм, 1.1×3.5 см, 6 шт., МИКС	Психология и эзотерика	63	https://www.sima-land.ru/9101457/nabor-zaglushek-dlya-spic-d-2-3-mm-1-1-3-5-cm-6-sht-miks/	Наконечники для спиц нужны для того, чтобы незаконченное изделие можно было отложить в сторону, не боясь, что все петли разойдутся, и придётся начинать заново.  Накрутите на концы спиц эти нехитрые приспособления и смело отправляйтесь по своим делам.  В наборе 6 шт. 
Спица гибкая для продевания резинки / тесьмы / шнура, 58 см, розовая	Психология и эзотерика	79	https://www.sima-land.ru/10481421/spica-gibkaya-dlya-prodevaniya-rezinki-tesmy-shnura-58-cm-rozovaya/	Познакомьтесь с практичным решением для ваших творческих проектов — гибкой спицей, которая поможет вам легко справиться с задачами по продеванию резинок, тесьмы или шнуров. Этот инструмент станет вашим надёжным помощником в процессе создания одежды, аксессуаров или других изделий. С длиной 58 см и приятным розовым цветом, этот аксессуар сочетает в себе функциональность и эстетику. Благодаря своей гибкости он идеально подходит для работы с различными материалами, позволяя выполнять манипуляции даже в труднодоступных местах. С этой гибкой спицей вы сможете воплощать свои идеи быстрее и проще, не сталкиваясь с ограничениями. Позвольте себе наслаждаться каждым этапом вашего творческого пути!
Набор крючков для вязания, d = 7/8/9 мм, 14 см, 3 шт, цвет белый	Психология и эзотерика	79	https://www.sima-land.ru/2294147/nabor-kryuchkov-dlya-vyazaniya-d-7-8-9-mm-14-cm-3-sht-cvet-belyy/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки сделают процесс наполнения гардероба уникальными изделиями проще.  Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. 
Клубочница, d = 15 × 8 см, цвет коричневый	Психология и эзотерика	1235	https://www.sima-land.ru/9557084/klubochnica-d-15-8-cm-cvet-korichnevyy/	
Спицы для вязания, чулочные, с тефлоновым покрытием, d=2.5 мм, 20 см, 5 шт.	Психология и эзотерика	112	https://www.sima-land.ru/744699/spicy-dlya-vyazaniya-chulochnye-s-teflonovym-pokrytiem-d-2-5-mm-20-cm-5-sht/	Рукоделие и handmade вещицы становится настоящим трендом: вместо аксессуаров и предметов одежды именитых домов моды пришли вещи, созданные собственными руками. Вязать и шить оригинальные предметы одежды станет проще с принадлежностями, которые вы прямо сейчас можете выбрать и заказать на нашем сайте.  Значительным подспорьем в вязании вещей на холодное время года станут спицы. Самые разные модели по привлекательным ценам вы можете выбрать и заказать на нашем сайте. 
Набор крючков для вязания, d = 1-3 мм, 13 см, 5 шт	Психология и эзотерика	129	https://www.sima-land.ru/1276032/nabor-kryuchkov-dlya-vyazaniya-d-1-3-mm-13-cm-5-sht/	Рукоделие стало настоящим трендом: вместо дизайнерских аксессуаров и предметов одежды в моду вошли вещи, созданные собственными руками. Удобные крючки сделают процесс наполнения гардероба уникальными изделиями проще. Вооружитесь инструментами, чтобы создавать настоящие шедевры: единственные в своём роде перчатки, варежки, шапочки и многое другое станут возможны с этой небольшой принадлежностью для вязания. Дополнительные характеристики:
Пряжа для вязания спицами, крючком «ПНК Кирова. Ирис», 150 м/25 г, 100% мерсеризованный хлопок , цвет 0101	Психология и эзотерика	179	https://www.sima-land.ru/1173477/pryazha-dlya-vyazaniya-spicami-kryuchkom-pnk-kirova-iris-150-m-25-g-100-merserizovannyy-hlopok-cvet-0101/	Уникальные пряжа для вязания спицами, крючком «ПНК Кирова. Ирис», 150 м/25 г, 100% мерсеризованный хлопок , цвет 0101 из 100% мерсеризованного хлопка. Он отличается от обычного особым способом обработки. Благодаря этому волокно обретает высокую прочность, устойчивость к истиранию и мягкость. Вязаное полотно получается ровным, с лёгким глянцевым блеском и отлично подходит для жаркой летней погоды. Многие рукодельницы вяжут как спицами, так и крючком, ведь в работе нить приятная и послушная. Хотите верхний трикотаж, хотите ажурные узоры, сетки, салфетки, занавески, скатерти и даже покрывала. А так как она достаточно тонкая, то и машинное вязание вам будет по плечу. Линейная плотность /структура нити:167/2 сложения.
Органайзер для хранения спиц, 41 × 6 × 3 см, цвет МИКС	Психология и эзотерика	219	https://www.sima-land.ru/3623361/organayzer-dlya-hraneniya-spic-41-6-3-cm-cvet-miks/	
Крючок для вязания, d = 10 мм, 15 см, цвет белый/красный	Психология и эзотерика	42	https://www.sima-land.ru/2610006/kryuchok-dlya-vyazaniya-d-10-mm-15-cm-cvet-belyy-krasnyy/	Пластиковые крючки лёгкие, идеально подходят для вязания изделий из лёгкой пряжи. Вооружитесь инструментом и создавайте свои собственные рукодельные шедевры. Это может быть целый свитер, кофта или просто декоративная салфетка, но всё это будет выполнено в вашем неповторимом стиле. 
Маркеры для петель «Ромашка», d=12 мм, 5 шт., цвет белый, золотой, жёлтый	Психология и эзотерика	151	https://www.sima-land.ru/10534459/markery-dlya-petel-romashka-d-12-mm-5-sht-cvet-belyy-zolotoy-zheltyy/	Позвольте украсить ваше рукоделие не только созданием прекрасных изделий, но и процессом, который станет ещё более приятным с маркерами для петель «Ромашка». Эти изысканные аксессуары превратят любую работу в настоящее удовольствие. Каждый набор состоит из 5 стильных маркеров диаметром 12 мм, которые органично дополнят ваши инструменты. Благодаря уникальному дизайну, напоминающему очаровательные ромашки, они станут не просто функциональными помощниками, а настоящим украшением вашего рабочего пространства. С такими маркерами ваше творчество будет не только эффективным, но и вдохновляющим. Пусть каждый проект становится особенным с этими маленькими, но значимыми помощниками!
Машина для вязания «Вяжу как мама», с аксессуарами	Психология и эзотерика	1499	https://www.sima-land.ru/4383029/mashina-dlya-vyazaniya-vyazhu-kak-mama-s-aksessuarami/	В машину для вязания встроен ручной механизм. Как работает
Щётка для удаления катышков, двусторонняя, 10×5.5×0.8 см, бежевая	Психология и эзотерика	115	https://www.sima-land.ru/7006138/schetka-dlya-udaleniya-katyshkov-dvustoronnyaya-10-5-5-0-8-cm-bezhevaya/	Почистить вещи от катышков и дать новую жизнь старой одежде поможет специальная щётка. Она бережно удаляет всё лишнее с изделия и не портит материал. Приспособление не требует особого ухода и прослужит вам очень долго. Необходимо приложить щётку к ткани под углом 45 градусов, и, аккуратно надавливая, провести вдоль поверхности. Не подходит для работы с шёлковой и атласной тканью.
Набор для вязания. Амигуруми: мягкая игрушка своими руками «Жирафик Мэлани», 41 см	Психология и эзотерика	407	https://www.sima-land.ru/2724097/nabor-dlya-vyazaniya-amigurumi-myagkaya-igrushka-svoimi-rukami-zhirafik-melani-41-cm/	С нашим набором для творчества вы легко создадите красивую и уникальную игрушку. Особенности набора: Развивайте навыки вязания крючком и радуйте близких оригинальными подарками ручной работы. Желаем вам приятных минут творчества!
Набор вспомогательных спиц для вязания, d=3/4/5 мм, 3 шт., МИКС	Психология и эзотерика	14	https://www.sima-land.ru/1053267/nabor-vspomogatelnyh-spic-dlya-vyazaniya-d-3-4-5-mm-3-sht-miks/	Эти приспособления ― настоящая палочка-выручалочка для начинающих мастериц. Они предназначены для вязания кос, жгутов и других узоров с переплетениями. На изгибе спицы размещают петли, снятые для дальнейшего перехвата. Благодаря изгибу петли не соскальзывают во время вязания, а когда необходимо их переместить, это удобно делать всё на той же вспомогательной спице, снимая петли с любой стороны.  Обзаведитесь маленькими помощниками, и процесс вязания пойдёт намного быстрее и легче, а главное, будет доставлять одно удовольствие. 
Щётка для удаления катышков, 7.5×4.5×0.5 см, МИКС	Психология и эзотерика	57	https://www.sima-land.ru/1529689/schetka-dlya-udaleniya-katyshkov-7-5-4-5-0-5-cm-miks/	Почистить вещи от катышков и дать новую жизнь старой одежде поможет специальная щётка. Она бережно удаляет всё лишнее с изделия и не портит материал. Приспособление не требует особого ухода и прослужит вам очень долго. Необходимо приложить щётку к ткани под углом 45 градусов, и, аккуратно надавливая, провести вдоль поверхности. Не подходит для работы с шёлковой и атласной тканью.
Плюшевая пряжа для вязания спицами, крючком ALIZE, Velluto, 100% микрополиэстер, 68 м/100 г, (107 вишня)	Психология и эзотерика	269	https://www.sima-land.ru/5440052/plyushevaya-pryazha-dlya-vyazaniya-spicami-kryuchkom-alize-velluto-100-mikropoliester-68-m-100-g-107-vishnya/	
Напёрсток для вязания, d=19 мм, с двумя направляющими	Психология и эзотерика	40	https://www.sima-land.ru/5072987/naperstok-dlya-vyazaniya-d-19-mm-s-dvumya-napravlyayuschimi/	Пружинный напёрсток для вязания орнамента — это незаменимый атрибут для рукодельниц, любящих творить с комфортом. Он прост в применении даже для новичка. Пружинный напёрсток позволяет легко разделять нити разных цветов, рассчитан на две нити (две направляющие). Напёрсток очень лёгкий и компактный, что обеспечивает удобство в хранении, и даёт возможность взять приспособление для вязания с собой в поездку. 
Набор крючков для вязания, d = 2-4,5 мм, 14,5 см, 6 шт, цвет разноцветный	Психология и эзотерика	131	https://www.sima-land.ru/7575572/nabor-kryuchkov-dlya-vyazaniya-d-2-4-5-mm-14-5-cm-6-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов. Дополнительные характеристики:
Набор крючков для вязания, d = 3-7 мм, 13,7-14 см, 5 шт , цвет разноцветный	Психология и эзотерика	41	https://www.sima-land.ru/7084327/nabor-kryuchkov-dlya-vyazaniya-d-3-7-mm-13-7-14-cm-5-sht-cvet-raznocvetnyy/	Handmade-изделия никогда не теряют своей актуальности. Вооружитесь тонким металлическим крючком и создавайте свои собственные рукодельные шедевры. Такой инструмент подойдёт для вывязывания мелких деталей и создания изящных салфеток, украшений и других декоративных элементов.
Спицы для вязания, прямые, d=5 мм, 35 см, 2 шт., розовые	Психология и эзотерика	27	https://www.sima-land.ru/9679368/spicy-dlya-vyazaniya-pryamye-d-5-mm-35-cm-2-sht-rozovye/	
Напёрсток для вязания, d=20 мм, с одной направляющей	Психология и эзотерика	42	https://www.sima-land.ru/10688119/naperstok-dlya-vyazaniya-d-20-mm-s-odnoy-napravlyayuschey/	Вяжете с удовольствием и хотите сделать процесс ещё комфортнее? Представляем компактный металлический аксессуар, который станет вашим надёжным помощником в рукоделии. Серебристый напёрсток для вязания диаметром 20 мм с одной направляющей создан для тех, кто ценит практичность и эргономичность. Это изделие не только защитит ваши пальцы от усталости и повреждений, но и сделает работу спицами более эффективной. Благодаря продуманному дизайну, он легко скользит по нитям, позволяя выполнять сложные манипуляции без усилий. Выбирая этот напёрсток, вы инвестируете в своё творчество и комфорт. Позвольте себе наслаждаться каждым моментом вязания, зная, что ваши инструменты работают на вас!
Набор булавок, 2,3 см, 20 шт, цвет разноцветный	Психология и эзотерика	1210	https://www.sima-land.ru/3780138/nabor-bulavok-2-3-cm-20-sht-cvet-raznocvetnyy-2/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Маркеры для петель «Розы», d=10 мм, 5 шт., разноцветные	Психология и эзотерика	89	https://www.sima-land.ru/9556943/markery-dlya-petel-rozy-d-10-mm-5-sht-raznocvetnye/	
Набор крючков для вязания, с пластиковыми ручками и колпачками, d = 1,5-2,5 мм, 14 см, 3 шт, цвет МИКС	Психология и эзотерика	38	https://www.sima-land.ru/9586767/nabor-kryuchkov-dlya-vyazaniya-s-plastikovymi-ruchkami-i-kolpachkami-d-1-5-2-5-mm-14-cm-3-sht-cvet-miks/	
Ткацкий станок, 6 цветов ниток	Психология и эзотерика	1499	https://www.sima-land.ru/1357576/tkackiy-stanok-6-cvetov-nitok/	Конструктор «Ткацкий станок» познакомит ваших деток с древним видом искусства — ткачеством. На таком станке юные рукодельники создадут гобелены с разными узорами. Набор состоит из 6 основных деталей, которые выполнены из берёзы. Благодаря такому материалу игрушка прослужит долгое время. Иллюстрированная инструкция подскажет, как правильно соединить элементы набора. Может потребоваться помощь родителей. Такое творческое занятие благотворно влияет на работу мелкой моторики пальцев и развивает креативное мышление ребёнка. В комплект входит: Размер рамки станка: 24,5×18 см. Рекомендован для детей с 5 лет.
Тесьма декоративная текстиль "Джут яркий" намотка 10 метров набор 24 шт МИКС 4,5х25х25 см	Психология и эзотерика	1250	https://www.sima-land.ru/4290411/tesma-dekorativnaya-tekstil-dzhut-yarkiy-namotka-10-metrov-nabor-24-sht-miks-4-5h25h25-cm/	
Набор маркеров для петель «Сердце», 2 см, 20 шт., розовый	Психология и эзотерика	2950	https://www.sima-land.ru/7112205/nabor-markerov-dlya-petel-serdce-2-cm-20-sht-rozovyy/	Булавки используются для отметки различных участков вязания: петли реглана, места начала прибавления петель или кругового оборота. С помощью маркировочных колец и булавок можно сделать отметки на полотне: выделить нужный ряд или петлю. Длинный хвостик легко вдевается в петлю или столбик, затем фиксируется в замке, не деформирует и не растягивает вязку. Разными цветами удобно помечать участки в одном изделии: выделить спинку, пройму, полочку. Если допущена ошибка, можно за пару секунд снять и переставить булавку на другое место.
Машина для вязания «Вяжу как мама», с аксессуарами	Психология и эзотерика	1999	https://www.sima-land.ru/4413557/mashina-dlya-vyazaniya-vyazhu-kak-mama-s-aksessuarami-2/	С набором для вязания маленькая рукодельница смастерит тёплые зимние вещи — шапки, шарфы — и сможет порадовать себя, своих кукол или домашних питомцев. Вязальная машина проста в использовании, работать на ней сможет даже новичок. Как вязать Диаметр между крючками: 13 см. Машинка на 22 петли. На детской машинке можно вязать по кругу и создавать разноцветные модели, просто вводя в работу нить другого оттенка. Вещи, изготовленные своими руками, ребёнок будет носить или дарить друзьям и близким с большим удовольствием. Занятия со швейной машинкой обучают ребёнка основам рукоделия, развивают творческие способности, усидчивость, аккуратность. Возможно, детское хобби вашей принцессы превратится в любимое занятие на всю жизнь! Машинка «Вяжу как мама» станет желанным подарком на Новый год для вашей малышки. Она поможет согреть близких тёплыми зимними вещами. Окружайте ребёнка полезными играми!
Основа для вязаных изделий кожзам "Вытянутая плетёнка" чёрный 6х18 см	Психология и эзотерика	250	https://www.sima-land.ru/9291924/osnova-dlya-vyazanyh-izdeliy-kozhzam-vytyanutaya-pletenka-chernyy-6h18-cm/	
Спицы для вязания, прямые, d = 5 мм, 25 см, 2 шт	Психология и эзотерика	21	https://www.sima-land.ru/1161192/spicy-dlya-vyazaniya-pryamye-d-5-mm-25-cm-2-sht/	Рукоделие и handmade-вещицы становится настоящим трендом: на смену аксессуарам и предметам одежды модных домов пришли вещи, созданные своими руками. Вязание станет проще и увлекательнее с бамбуковыми спицами.  Материал обеспечивает хорошее сцепление пряжи с инструментом, благодаря чему петельки не соскальзывают во время вязания. Ещё одно преимущество таких спиц в том, что они лёгкие, поэтому работа с ними не составит особого труда, и вы собственноручно свяжете модные шедевры. 
Пряжа для вязания спицами, крючком «Пехорский текстиль. Детский каприз тёплый», 50% мериносовая шерсть, 50% фибра, 125 м/50 г, (398 дымок)	Психология и эзотерика	110	https://www.sima-land.ru/4129956/pryazha-dlya-vyazaniya-spicami-kryuchkom-pehorskiy-tekstil-detskiy-kapriz-teplyy-50-merinosovaya-sherst-50-fibra-125-m-50-g-398-dymok/	
Линейка для определения размера спиц для вязания «Овечка», d=10 см	Психология и эзотерика	57	https://www.sima-land.ru/7403301/lineyka-dlya-opredeleniya-razmera-spic-dlya-vyazaniya-ovechka-d-10-cm/	Вы больше не запутаетесь в размерах спиц для вязания: даже если маркировка на инструментах давно стёрлась, узнать их диаметр вам позволит линейка для определения размера спиц. Всё, что от вас потребуется — это поместить спицу в отверстие и определить, какому значению оно соответствует.
