name	category	price	rating	url	description
Бумага тишью, двухсторонняя, голубая, 50×65 см	Подарочная упаковка	7.9	4.6	https://www.sima-land.ru/601937/bumaga-tishyu-dvuhstoronnyaya-golubaya-50-65-cm/	Бумага тишью или, как ее еще называют, папиросная обёрточная бумага - это тонкая, нежная и привлекательная декоративная бумага разных оттенков. Производится она из беленой сульфатной целлюлозы, получаемой из древесины деревьев хвойных пород. Папиросная бумага прекрасно подходит для того, чтобы обернуть подарок любой формы, её можно вложить в качестве наполнения в подарочные пакеты или коробки для придания дополнительного объема. Бумага тишью в сочетании с крафт-бумагой, шляпными коробками, атласными лентами является отличной упаковкой для цветов. Из бумаги тишью легко создавать помпоны, кисточки, гирлянды, украшать фоны для фотосессий и тематических зон на различных мероприятиях, создавать гигантские цветы или огромные цифры.
Набор для создания украшений Art Fashion: бусы и браслет	Изготовление украшений	115	4.8	https://www.sima-land.ru/4724347/nabor-dlya-sozdaniya-ukrasheniy-art-fashion-busy-i-braslet/	Необычный игровой набор позволит дополнить волшебный образ милыми бусами и браслетом. В комплекте есть всё необходимое: основа для изделий, бусины разных размеров, подвесы. Как создать стильные аксессуары? Набор рекомендован детям старше 5 лет. Все действия необходимо выполнять под присмотром взрослых. Окружите детей полезными играми вместе с Happy Valley!
Фетр цветной набор, толщина-2 мм, формат А4, мягкий, 8 листов, 8 цветов, яркие цвета	Принадлежности для творчества	225	5	https://www.sima-land.ru/10071796/fetr-cvetnoy-nabor-tolschina-2-mm-format-a4-myagkiy-8-listov-8-cvetov-yarkie-cveta/	
Краски акварельные 16 цветов, круглые, диаметр кюветы 23 мм, с кистью, пластиковый пенал, CALLIGRATA TOP	Принадлежности для рисования	118	0	https://www.sima-land.ru/10353571/kraski-akvarelnye-16-cvetov-kruglye-diametr-kyuvety-23-mm-s-kistyu-plastikovyy-penal-calligrata-top/	Акварель Calligrata, 16 цветов, разработана с учетом рекомендаций педагогов. Идеально подходит для занятий рисованием в детском саду, школе и дома. Яркие, чистые цвета развивают фантазию и интерес к творчеству. Акварель легко смывается с рук, отлично смешиваются между собой и позволяют создать множество оттенков, обеспечивают однородное окрашивание. Краски быстро высыхают и не портятся со временем. Безопасны для детей, нетоксичны. Выпускаются в пластиковом пенале с отделением для кисточки. Упаковка обладает компактными размерами и легким весом. диаметр кювета 23 мм.
Основа для творчества и декорирования «Бутылочка», с пробкой, 13 мл	Принадлежности для творчества	18	4.9	https://www.sima-land.ru/2179242/osnova-dlya-tvorchestva-i-dekorirovaniya-butylochka-s-probkoy-13-ml/	Стеклянная «Бутылочка» с пробкой — это оригинальная основа для создания креативных декоративных изделий. Небольшая цилиндрическая форма и прозрачные стенки делают её универсальным инструментом для воплощения творческих идей. Благодаря компактным размерам, всего 7 см в высоту, бутылочка легко впишется в интерьер или станет частью подарочного набора. Идеи для использования Преимущества Бутылочка помогает сделать декоративные изделия уникальными. Она вдохновляет на эксперименты, раскрывает потенциал в создании миниатюр и украшений, а её минималистичный дизайн идеально сочетается с любым стилем.
Раскраски набор «Для девочек», 8 шт. по 12 стр.	Детские книги	248	4.9	https://www.sima-land.ru/3915608/raskraski-nabor-dlya-devochek-8-sht-po-12-str/	С набором раскрасок «Для девочек» ребёнок займётся творчеством, познакомится с животными и даже сможет почувствовать себя модным дизайнером. Особенности набора Развлекаемся с пользой Раскрашивая, ребёнок не только учится уверенно держать карандаш в руке, но и развивает наблюдательность, мелкую моторику рук, воображение и художественный вкус.
Набор инструментов 9 штук для лепки из глины, пластилина, пластики	Принадлежности для лепки	148	4.7	https://www.sima-land.ru/4359213/nabor-instrumentov-9-shtuk-dlya-lepki-iz-gliny-plastilina-plastiki/	
Декор для творчества металл "Пчела" эмаль 1,7х2,6 см	Принадлежности для творчества	28.5	5	https://www.sima-land.ru/5037681/dekor-dlya-tvorchestva-metall-pchela-emal-1-7h2-6-cm/	
Бумага упаковочная тишью, «Жемчужная», сиреневая, 50×70 см	Подарочная упаковка	23.8	5	https://www.sima-land.ru/9618346/bumaga-upakovochnaya-tishyu-zhemchuzhnaya-sirenevaya-50-70-cm/	Бумага тишью - это тонкая, нежная и привлекательная декоративная бумага различных оттенков. Состав: Изготавливается из белёной сульфатной целлюлозы. Получают из древесины хвойных деревьев. Применение: Отлично подходит для оборачивания подарков, вкладывания в подарочные пакеты и коробки для создания объёма. Идеальна для создания упаковки для цветов и украшения фото фонов. Особенности: Можно легко создавать помпоны, кисточки, гирлянды. Подходит для украшения тематических зон на мероприятиях и создания огромных цветов или цифр.
Ароматизатор для творчества «Дыня» концентрированный,10 мл	Мыловарение	49	5	https://www.sima-land.ru/9700839/aromatizator-dlya-tvorchestva-dynya-koncentrirovannyy-10-ml/	Концентрированный ароматизатор для творчества придаст вашим изделиям свежий и приятный аромат. Ароматизатор идеально подходит для использования в изготовлении мыла, свечей, косметики и других творческих проектов, добавляя им неповторимое летнее настроение. Он легко смешивается с другими материалами, такими как глицерин и воски, обеспечивая широкий спектр возможностей для крафта и рукоделия. Особенности
Альбом для рисования А4, 20 листов на гребне "Лисички", обложка мелованный картон, блок офсет 100 г/м²	Бумага и бумажная продукция	75	5	https://www.sima-land.ru/9882477/albom-dlya-risovaniya-a4-20-listov-na-grebne-lisichki-oblozhka-melovannyy-karton-blok-ofset-100-g-m/	
Краситель флористический, для цветов, розовый, 300 мл	Упаковка для цветов	242	5	https://www.sima-land.ru/9897958/krasitel-floristicheskiy-dlya-cvetov-rozovyy-300-ml/	Профессиональный флористический краситель не только отлично справляется с задачей окрашивания живого цветка, но заботится о цветке сохраняя его красивую жизнь. Нетоксичен. Смывается водой с мылом. СПОСОБ ПРИМЕНЕНИЯ
Пакет - переноска для цветов 18×14×35×28 см, розовый	Упаковка для цветов	119	5	https://www.sima-land.ru/9919326/paket-perenoska-dlya-cvetov-18-14-35-28-cm-rozovyy/	Нежный акцент для ваших цветов! Розовый пакет-переноска в форме трапеции – это стильное и практичное решение для транспортировки объемных букетов, горшечных растений или подарков. Его мягкий оттенок добавляет утонченности, делая упаковку самостоятельным элементом декора. Почему выбирают эту переноску: Она сочетает в себе функциональность и элегантный дизайн. Розовый цвет делает пакет нежным и привлекательным, а удобные размеры и мягкая ручка обеспечивают практичность. Подходит для подарков, транспортировки растений или оформления букетов. Сделайте ваш подарок или цветочную композицию еще выразительнее с этим аксессуаром!
Объёмные 3D стикеры на телефон Violet, 4 шт., 3×3 см	Принадлежности для творчества	58	5	https://www.sima-land.ru/10084325/obemnye-3d-stikery-na-telefon-violet-4-sht-3-3-cm/	
Стразы для декора, на клеевой основе, 27×10 см, d=3/4/5/6 мм, цвет серебристый	Маникюр и педикюр	57	5	https://www.sima-land.ru/10671102/strazy-dlya-dekora-na-kleevoy-osnove-27-10-cm-d-3-4-5-6-mm-cvet-serebristyy/	Представляем вам самоклеящиеся элементы , подходящие для применения на лице, теле, глазах и волосах. Вдохните жизнь в ваш макияж с помощью блестящих, жемчужных и серебристых декораций. Эти украшения помогут создать неповторимый и элегантный образ, позволяя каждому найти именно то, что соответствует стилю и индивидуальности. Легкость нанесения — одно из главных преимуществ данной продукции. Благодаря клеевой основе стразы просто приклеиваются и уверенно держатся на месте, обеспечивая долговременный блеск и эффект. Неважно, собираетесь ли вы на вечеринку или фотосессию — эти элементы превратят вас в звезду вечера. Пополните ваш макияж уникальным акцентом с самоклеящимися элементами для век и глаз. Они подарят вашему взгляду яркость и завораживающее сияние. Такие акценты делают образы выразительными и привлекают внимание. Для любителей экспериментов со стилем предлагаются варианты оформления прически с помощью этих украшений для волос. Сочетайте разнообразные формы, чтобы создать действительно уникальный образ. Эти блестящие элементы также подходят для использования в качестве декора для ежедневников или блокнотов. Создавайте оригинальные записи либо удивительные альбомы благодаря стразам для скрапбукинга. Данный набор самоклеящихся элементов станет прекрасным помощником в вашем творческом процессе. Подходит не только для рукоделия и любимого хобби, но также станет изысканным дополнением к любому стилю декорации. Позвольте этой коллекции стать частью вашего повседневного ухода за собой или интересного проекта. Высокое качество исполнения обеспечит долговечность результатов и заметный эффект при каждом использовании. Создайте свой характерный стиль с этими самоклеящимися украшениями от одной из лучших коллекций!
Ручка перьевая для каллиграфии Pilot Parallel Pen, 3.8 мм, (картридж IC-P3), набор в футляре	Письменные принадлежности	852	5	https://www.sima-land.ru/1447489/ruchka-perevaya-dlya-kalligrafii-pilot-parallel-pen-3-8-mm-kartridzh-ic-p3-nabor-v-futlyare/	Pilot Parallel Pen — перьевая ручка со сменными картриджами для каллиграфического письма. Это оптимальный вариант для приобретения и оттачивания навыков аккуратного и красивого письма, а также для работы с большими текстовыми объёмами. Конструкция пера представляет собой две параллельные пластины, что позволяет совершенствовать свой почерк, используя срез (широкий штрих) или угол (тонкий штрих) изделия. А специально разработанный состав чернил предполагает возможность их смешивания и получения неожиданных градиентных переходов (для этого следует на несколько секунд приложить перья двух разноцветных Parallel Pen друг к другу). Комплектация: колпачок, плёнка для очистки пера от остатков чернил, два картриджа, конвертор-пипетка для промывания ручки. Ширина пера: 3,8 мм. Производство: Япония. К данной ручке подходят сменные картриджи: артикулы 1447492 и 1447493.
Раскраска - антистресс, альбом «Таинственный мир зверей» 20 стр.	Рисование	89	4.9	https://www.sima-land.ru/1459135/raskraska-antistress-albom-tainstvennyy-mir-zverey-20-str/	Снимите напряжение после трудного дня — займитесь раскрашиванием!  Набор для раскрашивания отвлечёт от жизненных неурядиц и отправит в мир чудесных орнаментов.  Отличительной чертой антистрессовых раскрасок является многообразие форм и элементов. Поместите рисунки в рамки и создайте панно, которое послужит отличным украшением для гостиной или спальни.  Благодаря удобному размеру раскраска легко поместится в рюкзаке или сумке и всегда будет под рукой в нужный момент.   Чем полезны раскраски-антистресс?  Хотите расслабиться? Используйте краски или карандаши холодных оттенков: голубой, синий, фиолетовый. Если желаете ощутить прилив сил и энергии, то возьмите тёплые тона: красный, оранжевый, жёлтый.   В набор входят:  Для раскрашивания понадобятся карандаши или фломастеры (не входят в комплект).   Окунитесь в мир плавных линий и причудливых узоров! 
Лента холщовая «Кружево», натуральная, 37 мм, 4.5±0.5 м, белая	Ленты	115	5	https://www.sima-land.ru/1617181/lenta-holschovaya-kruzhevo-naturalnaya-37-mm-4-5-0-5-m-belaya/	Декоративная лента используется для декора, оформления подарочных коробок, открыток и в скрапбукинге.
Фломастеры 24 цвета "Каляка-Маляка", вентилируемый колпачок	Принадлежности для рисования	357	4.8	https://www.sima-land.ru/2371064/flomastery-24-cveta-kalyaka-malyaka-ventiliruemyy-kolpachok/	Цветные фломастеры для рисования на бумаге. Характеристики: Идеальны для детей от 3 лет.
Невидимка для волос "Астория" (набор 12 шт) классика, 4,5 см	Аксессуары для волос	67	5	https://www.sima-land.ru/2542008/nevidimka-dlya-volos-astoriya-nabor-12-sht-klassika-4-5-cm/	
Папка с ручками текстильная А4, 350 х 270 х 70 мм, Calligrata "Совушка"	Школьный текстиль	320	4.9	https://www.sima-land.ru/7435932/papka-s-ruchkami-tekstilnaya-a4-350-h-270-h-70-mm-calligrata-sovushka/	Папка текстильная на молнии с ручками, формат A4+. Размер 270 х 70 х 350 мм. Материал: износо-морозостойкий водоотталкивающий 100% полиэстер. Предназначена для транспортировки учебных принадлежностей, документов и различных аксессуаров. Имеет одно большое отделение с расширением и карманом внутри, застежка на молнии с мягким ходом. Для комфортной переноски ручки папки выполнены из прочной стропы
Рюкзак раскраска «Стикеры»	Роспись	369	4.8	https://www.sima-land.ru/9210968/ryukzak-raskraska-stikery/	С набором «Рюкзак-раскраска» ребёнок сможет проявить фантазию и дизайнерские способности! Малыш раскрасит сумочку со стильным рисунком на свой вкус и сможет пойти с ней на прогулку или в садик. Как создать уникальный рюкзак Особенности рюкзака Рекомендовано для детей от 3 лет.
Лента атласная «Горошек», 25 мм × 23 ± 1 м, цвет голубой №103	Ленты	125	4.9	https://www.sima-land.ru/1902855/lenta-atlasnaya-goroshek-25-mm-23-1-m-cvet-goluboy-103/	Атласная лента широко применяется в декорировании интерьера и украшении одежды, создании аксессуаров и игрушек, скрапбукинге и вышивании. Она изготовлена из полиэстера, обладает высокой прочностью и устойчива к тепловому воздействию. Изделие гладкое и приятное на ощупь, не пушится и отливает лёгким блеском. 
Бисер круглый размер 6/0 "Яркие цвета" 7 цветов х 10 грамм	Плетение	92	4.8	https://www.sima-land.ru/6074991/biser-kruglyy-razmer-6-0-yarkie-cveta-7-cvetov-h-10-gramm/	
Топпер для торта «С Юбилеем», золотой	Оформление и организация праздника	29	4.8	https://www.sima-land.ru/7003889/topper-dlya-torta-s-yubileem-zolotoy/	
Силиконовый молд, форма для заливки «Цветочки махровые», от 0.8 см до 1.8 см, МИКС	Принадлежности для творчества	102	4.6	https://www.sima-land.ru/7626800/silikonovyy-mold-forma-dlya-zalivki-cvetochki-mahrovye-ot-0-8-cm-do-1-8-cm-miks/	
Набор для творчества «Создай своё украшение», светящиеся бусины, 10 браслетов, 8 видов бусин	Изготовление украшений	629	5	https://www.sima-land.ru/7895338/nabor-dlya-tvorchestva-sozday-svoe-ukrashenie-svetyaschiesya-businy-10-brasletov-8-vidov-busin/	Создавайте оригинальные образы, изюминкой которых станут стильные украшения из бусин, светящихся в темноте! Яркие бусины разных цветов и размеров позволят воплотить самые разные идеи. А бусины с буквами помогут сделать твои украшения не только модными, но и отражающими ваш уникальный внутренний мир! Вдохновляйтесь, фантазируйте, творите! Особенности набора Как создать браслет Набор рекомендован для детей от 5 лет.
Ароматизатор для творчества «Кофе» концентрированный, 10 мл	Мыловарение	55	4.9	https://www.sima-land.ru/9700824/aromatizator-dlya-tvorchestva-kofe-koncentrirovannyy-10-ml/	Концентрированный ароматизатор для творчества придаст вашим изделиям свежий и приятный аромат. Ароматизатор идеально подходит для использования в изготовлении мыла, свечей, косметики и других творческих проектов, добавляя им неповторимое летнее настроение. Он легко смешивается с другими материалами, такими как глицерин и воски, обеспечивая широкий спектр возможностей для крафта и рукоделия. Особенности
Муляж "Булочка со сливками" 14х7х7см	Флористика	466	0	https://www.sima-land.ru/9949053/mulyazh-bulochka-so-slivkami-14h7h7sm/	
Картина по номерам на холсте с подрамником для детей «Милая лягушка», 17 х 17 см	Картины по номерам	249	5	https://www.sima-land.ru/10472651/kartina-po-nomeram-na-holste-s-podramnikom-dlya-detey-milaya-lyagushka-17-h-17-cm/	Картина по номерам - это холст, который разделён на множество мелких фрагментов, на каждом из которых указано число, соответствующее цвету, которым нужно закрасить данный участок. Простота и удобство в использовании делают этот набор идеальным выбором для всех, кто хочет попробовать себя в живописи. Основные характеристики: Создать яркую картину своими руками это отличный способ расслабиться, провести время с пользой и получить удовольствие от процесса творчества. Картина станет отличным подарком для любителей рукоделия и искусства, а после раскрашивания станет стильным элементом интерьера. Погрузитесь в мир красок и создайте свое уникальное произведение искусства!
Фреска песком с блёстками «Холодное сердце», 9 цветов	Фрески	119	4.3	https://www.sima-land.ru/1598832/freska-peskom-s-blestkami-holodnoe-serdce-9-cvetov/	Творить вместе с Disney весело и интересно!  Фреска из песка — увлекательный вид творчества, который понравится любому малышу. Ведь раскрашивать любимых героев с помощью цветных песчинок так здорово! Засыпайте картинку постепенно и не забывайте равномерно распределять мелкие блёстки по клеевому слою, чтобы картина сияла. Или засыпьте только некоторые части фрески, придав картинке фактуру. Специальные контуры не дадут разноцветным частичкам перемешаться и помогут создать сверкающий шедевр. Клеевая основа защищена специальным слоем бумаги с прорезями. Отделяйте верхний цветной слой с помощью стеки и засыпайте песком подходящего оттенка. Чем полезно? Фреска развивает у ребёнка логическое мышление, чувство прекрасного, усидчивость, абстрактное и логическое мышление, сообразительность, мелкую моторику и координацию движений. В набор входит:  Фреску, созданную своими руками, ребёнок подарит друзьям или близким. Такой шедевр отлично впишется в интерьер, а любимые герои мультфильмов будут радовать каждый день!  Наслаждайтесь неповторимыми счастливыми моментами совместного творчества с Disney Бонус: дополнительный набор песка и игра на обороте! Инструкция на обороте упаковки.
Фермуар пришивной «Полукруг», 8 см, цвет серебристый	Фурнитура для сумок	73	5	https://www.sima-land.ru/4584781/fermuar-prishivnoy-polukrug-8-cm-cvet-serebristyy/	
Резинка вязаная, 20 мм, 10±0.5 м, белая	Отделочные материалы	105	4.8	https://www.sima-land.ru/6906835/rezinka-vyazanaya-20-mm-10-0-5-m-belaya/	Вязаная резинка является универсальной, используется при производстве одежды для детей и взрослых. Вы можете пришить её на нижнюю часть брюк, на штаны, детские колготки, в пояс на платье и многое другое. Резинка особенно актуальна для тех, кто ведёт активный образ жизни: с ней вы сможете подогнать размеры спортивного костюма под себя и выполнять любимые упражнения с комфортом.
Бусины для творчества пластик "Мраморные. Ассорти" d=0,8 см набор 20 гр	Принадлежности для творчества	102	5	https://www.sima-land.ru/7490014/businy-dlya-tvorchestva-plastik-mramornye-assorti-d-0-8-cm-nabor-20-gr/	
