name	category	price	rating	url	description
Лента атласная, 25 мм × 23 ± 1 м, цвет тёплый лавандовый №141	Ленты	82	5	https://www.sima-land.ru/3019794/lenta-atlasnaya-25-mm-23-1-m-cvet-teplyy-lavandovyy-141/	Декоративная атласная лента – это идеальный спутник для вашего творчества и праздников. Праздничный тренд, который всегда будет к месту. Упаковочная ленточка прекрасно подойдет для рукоделия, украшения подарков и создания удивительных композиций из воздушных шаров. Вы можете украсить букеты цветов, привязав к ним яркую ленточку. Это добавит особого очарования вашему подарку. Игрушки также можно сделать более интересными, если использовать красивую упаковочную ленту в оформлении. Она идеально подойдет для новогодних сюрпризов и рождественских даров. На дни рождения и другие важные события не обойтись без новогодней подарочной ленты. Упаковка коробок со сладкими подарками станет настоящим искусством с этой великолепной деталью. Она отлично сможет дополнить ваши идеи на 14 февраля, 23 февраля, 8 марта или в день матери. Кроме того, такая лента может стать оригинальным украшением на голове именинницы! Сделайте супер банты первоклассника или создайте необычный аксессуар для вечеринки. Ленты идеально подходят для шитья одежды, ведь они могут добавить немного волшебства каждому изделию. Наши ленточки не содержат люрекса, что делает их особенно приятными на ощупь и легко сочетаемыми с любыми материалами. Упаковочная лента займет достойное место в наборе швейной фурнитуры для творчества как тесьма. Благодаря своей универсальности она найдет применение в самых разных проектах. Если вы хотите украсить мероприятие или помочь с декором? Эта продукция станет незаменимой при создании флористических композиций. Завязывайте косички на девичник узкими атласными полосками, чтобы добавить романтики и стиля вашим праздникам. Не бойтесь проявлять фантазию! Делая ободки и бантики из этой чудесной ленточки, вы сможете создать уникальные украшения для волос и вечеринок. Создавайте шикарные розы своими руками – этот процесс принесет радость вам и всем вокруг! И не забудьте о праздничных елках! Используйте яркую упаковочную ленту, чтобы делать роскошные бантики прямо на ели. Это увидят все гости во время новогоднего веселья! Погрузитесь в мир творчества с атласной лентой! Ваши идеи будут воплощены легко и приятно, а результаты порадуют окружающих. Пусть каждое ваше творение станет произведением искусства! Атласная лента гладкая и приятная на ощупь. Используйте её для отделки изделий, украшения подарков, свадебного оформления, а также в техниках скрапбукинг и канзаши. При производстве лент используется только современное оборудование и качественные материалы.
Стразы термоклеевые, 15 мм, 4.5±0.5 м, цвет серебряный	Принадлежности для творчества	563	4.9	https://www.sima-land.ru/5066111/strazy-termokleevye-15-mm-4-5-0-5-m-cvet-serebryanyy/	Стразы имеют большую популярность среди рукодельниц и просто модниц. Широко используются для декорирования предметов интерьера, одежды, сумок и многого другого.  Как клеить стразы с термокллевым слоем: пошаговая инструкция Зафиксировать стразы на ткани можно разными способами. И самый простой – приклеить с помощью горячего утюга. Для этого вам понадобятся: На основании термостраз имеется клеевая основа, которая плавится при высокой температуре. Простой способ крепления термостраз: Если вы приклеиваете термостразы впервые, перед тем, как приступать к работе, рекомендуем опробовать технологию нанесения на пробном кусочке ткани. Стирать и гладить одежду после нанесения термостраз следует в режиме ручной стирки.
Муляж "Плетеная булочка" 23х9х4 см	Флористика	603	5	https://www.sima-land.ru/9949080/mulyazh-pletenaya-bulochka-23h9h4-cm/	
Папка для рисования А3 10 листов "Зайчик", блок 160 г/м	Бумага и бумажная продукция	113	4.8	https://www.sima-land.ru/2997840/papka-dlya-risovaniya-a3-10-listov-zaychik-blok-160-g-m/	
Губка для маркерных досок магнитная, 107 x 57 мм, ErichKrause, МИКС	Офисные принадлежности	142	4.7	https://www.sima-land.ru/3940209/gubka-dlya-markernyh-dosok-magnitnaya-107-x-57-mm-erichkrause-miks/	Используется для сухого стирания записей с магнитно-маркерных досок. Имеет встроенные магниты для удобного закрепления стирателя на поверхности доски. Не оставляет следов. Товар поставляется в нескольких вариантах цвета/дизайна без возможности выбора.
Коробка подарочная складная, упаковка, белая, 21×15×5 см	Подарочная упаковка	54	4.5	https://www.sima-land.ru/7904609/korobka-podarochnaya-skladnaya-upakovka-belaya-21-15-5-cm/	Любой подарок начинается с упаковки. Что может быть трогательнее и волшебнее , чем ритуал разворачивания полученного презента. И именно оригинальная , со вкусом выбранная упаковка выделит ваш подарок из массы других. Высокое качество материала, универсальный дизайн и вместительный объем коробки . Преимущества:
Кружево вязаное, 40 мм × 15 ± 1 м, цвет белый	Отделочные материалы	629	4.7	https://www.sima-land.ru/1354171/kruzhevo-vyazanoe-40-mm-15-1-m-cvet-belyy/	Вязаное кружево легко спутать с hand-made – рисунок у него сложный и выразительный.  Узоры, созданные из переплетения множества нитей, принимают нужную форму и красиво смотрятся на любом изделии. Вязаное кружево — отличный вариант для декора одежды и домашнего текстиля. А также если хотите дополнить аксессуар деталью, будто связанной крючком, такой вариант отлично подойдёт.
Наклейки интерьерные "Феечка", зеркальные, декор на стену, панно 32х15 см	Зеркала	205	4.9	https://www.sima-land.ru/5451346/nakleyki-interernye-feechka-zerkalnye-dekor-na-stenu-panno-32h15-cm/	Добавьте волшебства и сказочного настроения в ваш интерьер с этим удивительным зеркальным панно! Набор включает элементы, изготовленные из высококачественного акрила, которые складываются в изображение девочки-феи, рассыпающей звёздную пыль, словно раскрашивающей звёздами ночное небо перед сном. Общий размер панно составляет 32x15 см, что делает его заметным и выразительным элементом декора. Каждое звено этого произведения искусства имеет зеркальную поверхность, отражающую свет и придающую композиции дополнительную глубину и магическую ауру. Панно легко монтируется на любую гладкую поверхность, будь то стена, дверь или мебель. Выберите подходящее место и аккуратно приклейте элементы, следуя прилагаемому шаблону или доверившись своему вкусу и фантазии. Декор станет отличным выбором для оформления детской комнаты или спальни, добавляя интерьеру нотку мистики и романтики. Пусть ваши стены засияют новыми красками с этим стильным и современным элементом, который подарит ощущение волшебства каждому, кто его увидит! Нанесение на поверхность:
Картина по номерам на холсте с подрамником «Девушка в фиолетовом платье» 40×50 см	Картины по номерам	690	5	https://www.sima-land.ru/9898613/kartina-po-nomeram-na-holste-s-podramnikom-devushka-v-fioletovom-plate-40-50-cm/	
Наклейки обучающие «Кто где живёт?» 12 стр.	Детские книги	70	4.9	https://www.sima-land.ru/2221326/nakleyki-obuchayuschie-kto-gde-zhivet-12-str/	Обучающие наклейки созданы для расширения кругозора и знакомства с обитателями моря и суши. Удобный формат Чем полезны занятия с наклейками Такой вид творчества позволяет детям развивать мелкую моторику, пространственное и логическое мышление, а также тренировать усидчивость и аккуратность.
Гравюра блокнот детский Dinousaur style, 10 листов, штихель	Гравюры	79	5	https://www.sima-land.ru/5169407/gravyura-bloknot-detskiy-dinousaur-style-10-listov-shtihel/	С помощью штихеля нарисуйте что-нибудь на листе (штихель будет соскребать верхний тёмный слой, открывая сияющий). Блокнот-гравюра из 10 листов - это безграничное поле для фантазии! Создавайте узоры, рисунки, надписи и делитесь своими шедеврами с друзьями и близкими.
Бисер стекло 12/0 "Прозрачный. Цветная серединка. Розовый и голубой" 10 гр	Плетение	29.2	5	https://www.sima-land.ru/9265024/biser-steklo-12-0-prozrachnyy-cvetnaya-seredinka-rozovyy-i-goluboy-10-gr/	
Набор Милый браслетик «Джибитсы: Динозавры», силиконовый	Изготовление украшений	188	5	https://www.sima-land.ru/9933643/nabor-milyy-brasletik-dzhibitsy-dinozavry-silikonovyy/	Милый браслетик «Джибитсы: Динозавры» создан специально для маленьких модниц и модников. Вы можете украсить его различными джибитсами, значками и украшениями, что позволит вашему ребёнку выделиться из толпы и выразить свою индивидуальность. Как использовать Особенности набора Рекомендовано детям от 3 лет.
Набор кружка под раскраску «Цветочный мир», 300 мл	Роспись	455	5	https://www.sima-land.ru/9946133/nabor-kruzhka-pod-raskrasku-cvetochnyy-mir-300-ml/	Раскрасьте картинку, и ваша оригинальная кружка готова! Уверяем, что ребёнку будет приятно иметь кружку, которая раскрашена им самостоятельно. Полученное изделие станет украшением любого стола или уникальным подарком близкому человеку.
Ваза «Анабель» бренди с косым резом, d=10×12 см, h=15.5 см, стекло, прозрачная	Вазы	580	4.5	https://www.sima-land.ru/758479/vaza-anabel-brendi-s-kosym-rezom-d-10-12-cm-h-15-5-cm-steklo-prozrachnaya/	Воплотите в жизнь самые смелые дизайнерские идеи по украшению дома! Ваза из прозрачного стекла — основа для вашего творчества. Насыпьте в неё цветной песок, камушки, ракушки или другой декор. Создавайте восхитительные интерьерные композиции из цветов и зелени.  Ваза «Анабель» бренди с косым резом, d=10×12 см, h=15.5 см, стекло, прозрачная станет незабываемым подарком, если поместить в неё конфеты или другие сладости. Дайте волю фантазии!  Каждая ваза выдувается мастером — вы не найдёте двух совершенно одинаковых. А случайный пузырёк воздуха или застывшая стеклянная капелька на горлышке лишь подчёркивают её уникальность. 
Повязка нарукавная светоотражающая, эластичная, на липучке, 35 × 4,8 см	Декоративные элементы для одежды	108	4.9	https://www.sima-land.ru/4588007/povyazka-narukavnaya-svetootrazhayuschaya-elastichnaya-na-lipuchke-35-4-8-cm/	Нарукавная повязка предназначена для повседневной носки: светоотражающий элемент незаменим для детей и работников дорожной отрасли. Сегодня каждый ребёнок должен иметь подобное на одежде. Такое нововведение призвано уменьшить количество ДТП с участием школьников и детей младшего дошкольного возраста. Водители автомобилей и общественного транспорта теперь не упустят из вида маленького пешехода, и дорога до школы и дома будет безопаснее.
Коробка подарочная складная, упаковка, крышка - дно, белая, 30×30×8 см	Подарочная упаковка	97	5	https://www.sima-land.ru/9702390/korobka-podarochnaya-skladnaya-upakovka-kryshka-dno-belaya-30-30-8-cm/	Коробка складная  - универсальное и практичное решение для упаковки и представления различных товаров или подарков. Её конструкция обеспечивает надежную защиту содержимого, делая её идеальной для разнообразных подарков. Эта коробка сочетает в себе функциональность и простоту использования, подходя для широкого спектра товаров и ситуаций.
Холст на подрамнике Calligrata,1,6 x 30 x 40 см, м/з 280г/м², хлопок 100%, грунтованный, акриловый, мелкозернистый	Товары для художников	384	5	https://www.sima-land.ru/9705056/holst-na-podramnike-calligrata-1-6-x-30-x-40-cm-m-z-280g-m-hlopok-100-gruntovannyy-akrilovyy-melkozernistyy/	Холст на подрамнике используется для работы масляными, темперными и акриловыми красками. Предназначен для учеников и студентов художественных школ, художников. Изготовлен из 100% хлопка плотностью 280 г/м2.Хлопковое полотно характеризуется ровной поверхностью со слабовыраженным рельефом. Фактура позволяет писать в различных техниках, прорисовывать мелкие детали. Акриловый грунт позволяет сохранить цвета неизменными, не допуская их прожухания. Холст на подрамнике полностью готов к работе. Идеально натянутый грунтованный холст из 100% хлопка дает возможность безотлагательно приступить к созданию шедевра. Приобретайте холст на подрамнике в нашем интернет-магазине!
Сувенирный музыкальный инструмент "Посох дождя" 100 см МИКС	Музыкальные инструменты	1296	4.6	https://www.sima-land.ru/1225477/suvenirnyy-muzykalnyy-instrument-posoh-dozhdya-100-cm-miks/	
Бумага упаковочная тишью, синяя, 50 см × 66 см	Подарочная упаковка	10.4	4.6	https://www.sima-land.ru/2654619/bumaga-upakovochnaya-tishyu-sinyaya-50-cm-66-cm/	Бумага тишью или, как ее еще называют, папиросная обёрточная бумага - это тонкая, нежная и привлекательная декоративная бумага разных оттенков. Производится она из беленой сульфатной целлюлозы, получаемой из древесины деревьев хвойных пород. Папиросная бумага прекрасно подходит для того, чтобы обернуть подарок любой формы, её можно вложить в качестве наполнения в подарочные пакеты или коробки для придания дополнительного объема. Бумага тишью в сочетании с крафт-бумагой, шляпными коробками, атласными лентами является отличной упаковкой для цветов. Из бумаги тишью легко создавать помпоны, кисточки, гирлянды, украшать фоны для фотосессий и тематических зон на различных мероприятиях, создавать гигантские цветы или огромные цифры.
Цепочка для сумки, плоская, с карабинами, алюминиевая, 9 × 14 мм, 120 см, цвет чёрный никель	Фурнитура для сумок	149	4.9	https://www.sima-land.ru/7598514/cepochka-dlya-sumki-ploskaya-s-karabinami-alyuminievaya-9-14-mm-120-cm-cvet-chernyy-nikel/	
Акварель медовая «Кошечка Мари», 12 цветов, в картонной коробке, без кисти	Принадлежности для рисования	48	5	https://www.sima-land.ru/9594122/akvarel-medovaya-koshechka-mari-12-cvetov-v-kartonnoy-korobke-bez-kisti/	
Лента капроновая «Волна», с радужным переливом, 38 мм, 9,1 ± 0,5 м, цвет белый	Ленты	232	5	https://www.sima-land.ru/9645674/lenta-kapronovaya-volna-s-raduzhnym-perelivom-38-mm-9-1-0-5-m-cvet-belyy/	Изящная капроновая лента — прекрасное решение для оформления. С помощью неё можно смастерить украшение для девочки, создавать красивые банты или просто использовать её в декоре интерьера. А ещё флористы применяют такую фурнитуру в качестве наполнителя цветочных композиций. При изготовлении ленты «Волна» допускается сшивание изделия на некоторых участках — это является особенностью производства, не расценивается как брак.
Фломастеры 18 цветов, Calligrata, в блистере	Принадлежности для рисования	179	5	https://www.sima-land.ru/9866300/flomastery-18-cvetov-calligrata-v-blistere/	
Набор мастихинов для художника, 5 предметов (1, 2, 3, 4, 5)	Товары для художников	293	4.2	https://www.sima-land.ru/1099995/nabor-mastihinov-dlya-hudozhnika-5-predmetov-1-2-3-4-5/	Набор мастхин из пяти предметов  подходит как для новичков, так и для профессионалов. Гибкое лезвие, прочное креплением и удобная ручка поможет в нанесении равномерного слоя краски и  создании рельефного рисунока. Лопатка изготовлена из нержавеющей стали, ручка из дерева.
Набор шпулек, d = 20 мм, 12 шт, металл	Принадлежности для шитья	80	4.8	https://www.sima-land.ru/1212518/nabor-shpulek-d-20-mm-12-sht-metall/	Воспользуйтесь набором шпулек, чтобы не наматывать каждый раз новый цвет ниток. Приготовьте шпульки заранее и затем просто меняйте их в швейной машинке.  В набор входят 12 штук.  Диаметр   — 20 мм. 
Термоаппликация «Сердце», 3×3 см, фасовка 10 шт., красная	Декоративные элементы для одежды	13.9	4.9	https://www.sima-land.ru/2612254/termoapplikaciya-serdce-3-3-cm-fasovka-10-sht-krasnaya/	Термоаппликации «Сердце» от торговой марки «Арт Узор» — это практичное и стильное решение для декора текстиля. Изделия имеют компактные размеры (3×3 см) и представлены в классическом красном цвете, что особенно актуально для создания романтического настроения к Дню святого Валентина.
Клеевой пистолет ТУНДРА, 25 Вт, 220 В, эргономичная рукоятка, антикапля, шнур 1.3 м, 7 мм	Инструменты	699	4.8	https://www.sima-land.ru/6074034/kleevoy-pistolet-tundra-25-vt-220-v-ergonomichnaya-rukoyatka-antikaplya-shnur-1-3-m-7-mm/	Клеевой пистолет ТУНДРА предназначен для склеивания различных материалов горячим клеем. Инструмент имеет широкую сферу применения. Модель оснащена функцией «антикапля», которая обеспечит защитой от протекания клея во время нагрева пистолета. Благодаря встроенной откидной подставке инструмент можно хранить в вертикальном положении. Важно! В рабочем состоянии пистолет должен находиться в вертикальном положении. Преимущества:
Вышивка крестиком для детей «Корги», набор для творчества, 25 х 20 см	Вышивка	179	5	https://www.sima-land.ru/7423251/vyshivka-krestikom-dlya-detey-korgi-nabor-dlya-tvorchestva-25-h-20-cm/	Небольшая вышивка с простым узором и цветной схемой — то, что нужно малышу, чтобы освоить новое хобби. Подробнее о наборе Для комфортного творчества используйте пяльцы. Для работы размером 20 × 25 см подойдут пяльцы диаметром 15–17 см. Полезное творчество С вышивкой в руках ребёнок станет более уравновешенным, усидчивым и целеустремлённым. Время, проведённое за канвой, благотворно скажется на его эмоциональном состоянии, мелкой моторике рук и внимательности.
Иглы для бытовых швейных машин, универсальные, №70-100, 3 шт	Принадлежности для шитья	46	5	https://www.sima-land.ru/9139638/igly-dlya-bytovyh-shveynyh-mashin-universalnye-70-100-3-sht/	Качество швейной иглы важно так же, как механизм машинки. У универсальной модели чуть скруглённое остриё, она предназначена для разного типа ткани и используется во всех типах бытовых машин. В наборе иглы:
Набор булавок английских, 28/32/38 мм, 12 шт., цвет серебряный	Принадлежности для шитья	25	5	https://www.sima-land.ru/9409866/nabor-bulavok-angliyskih-28-32-38-mm-12-sht-cvet-serebryanyy/	Английские булавки — незаменимые помощники при крое, шитье и рукоделии. Они пригодятся при закалывании материала, драпировке ткани или создании украшений. Серебряные булавки удачно впишутся в швейный арсенал каждой рукодельницы. Изделия выполнены из металла, они прочные, гладкие и безопасные, надёжно закрываются на замок. В наборе 12 булавок: № 0, 4 шт. № 1, 4 шт. № 2, 4 шт.
Картина по номерам для детей «Девочка с косичками», 21 х 15 см	Картины по номерам	179	5	https://www.sima-land.ru/9502835/kartina-po-nomeram-dlya-detey-devochka-s-kosichkami-21-h-15-cm/	Подарите маленькому художнику картину по номерам, и через пару мгновений он создаст шедевр! Как раскрасить картину по номерам Готовая картина украсит детскую комнату или станет оригинальным подарком близкому человеку.
