name	category	price	rating	url	description
Набор линеек для раскроя горловины, 4 шт, 25,4 × 6,35/8,9/11,5/12,7 см, цвет прозрачный	Принадлежности для кроя	269	5	https://www.sima-land.ru/7514268/nabor-lineek-dlya-raskroya-gorloviny-4-sht-25-4-6-35-8-9-11-5-12-7-cm-cvet-prozrachnyy/	
Термонаклейка для текстиля «Линии», 10.37 х 14.97 см	Декоративные элементы для одежды	27	4.9	https://www.sima-land.ru/7582068/termonakleyka-dlya-tekstilya-linii-10-37-h-14-97-cm/	
Набор кистей синтетика, 6 штук (№2,4,6,8,10,12),круглые, в блистере	Принадлежности для рисования	260	4.5	https://www.sima-land.ru/7711368/nabor-kistey-sintetika-6-shtuk-2-4-6-8-10-12-kruglye-v-blistere/	
Форма силиконовая универсальная «Ручка» набор 2 шт., размер 1 шт. — 1,4 × 14,8 × 1,3 см	Принадлежности для творчества	99	5	https://www.sima-land.ru/9381492/forma-silikonovaya-universalnaya-ruchka-nabor-2-sht-razmer-1-sht-1-4-14-8-1-3-cm/	Силиконовый молд — это специально отлитая форма, с помощью которой можно изготовить различные объёмные фигуры из эпоксидной смолы. Залитый в такой молд состав полностью принимает его очертания. После высыхания получается изделие нужной формы. Особенности формы
Бусина для рукоделия и плетения «Звёздочка с цветной серединкой», пластик, глянец, 1.2×1.2 см, МИКС	Принадлежности для творчества	2.5	4.9	https://www.sima-land.ru/9888434/busina-dlya-rukodeliya-i-pleteniya-zvezdochka-s-cvetnoy-seredinkoy-plastik-glyanec-1-2-1-2-cm-miks/	
Картина по номерам на холсте с подрамником «Вино с сыром» 40×50 см	Картины по номерам	890	5	https://www.sima-land.ru/9898610/kartina-po-nomeram-na-holste-s-podramnikom-vino-s-syrom-40-50-cm/	
Прищепки декоративные с верёвкой для подвеса «Сердечки» набор 10 шт., 2,5 × 12,5 × 13,5 см	Принадлежности для творчества	25	5	https://www.sima-land.ru/10063006/prischepki-dekorativnye-s-verevkoy-dlya-podvesa-serdechki-nabor-10-sht-2-5-12-5-13-5-cm/	
Мыльная основа прозрачная, твёрдая, без запаха, 1 кг	Мыловарение	550	5	https://www.sima-land.ru/10860055/mylnaya-osnova-prozrachnaya-tverdaya-bez-zapaha-1-kg-2/	Мыльная основа создана для ваших экспериментов! Выполнив несложные действия, вы можете получить уникальное мыло с любимым запахом! Для изготовления мыла растопите основу при температуре 60–65 °С и добавьте к ней красители, масла и другие ингредиенты. Затем разлейте полученную массу по формам и дайте остыть при комнатной температуре.
Иглы швейные, для кожи, 7 шт.	Принадлежности для шитья	23.1	5	https://www.sima-land.ru/1159452/igly-shveynye-dlya-kozhi-7-sht/	Для каждого вида рукоделия, как правило, существует свой набор полезных и актуальных принадлежностей, но почти везде задействована иголка. Выберите свою, в зависимости от специфики занятий и личных предпочтений.
Булавки английские, безопасные, 38 мм, 10 шт, цвет разноцветный	Принадлежности для шитья	69	5	https://www.sima-land.ru/1212512/bulavki-angliyskie-bezopasnye-38-mm-10-sht-cvet-raznocvetnyy/	Английские булавки с пластиковыми колпачками станут отличным решением для фиксации постельного белья и одежды: их безопасное использование обеспечит массивный верх, а надежная конструкция облегчит вдевание резинки в пояс, продевания шнура в кулиску верхней одежды и многого другого. Швейные приспособления с разноцветным верхом станут помощниками в процессе раскройки ткани и примерки одежды или в процессе фиксации пододеяльника. Универсальные в применении вещицы станут отличными помощниками в быту, а их невысокая стоимость – существенным подспорьем для покупки.
Лента репсовая, 15 мм, 23 ± 1 м, цвет синий №40	Ленты	69	4.9	https://www.sima-land.ru/1274727/lenta-repsovaya-15-mm-23-1-m-cvet-siniy-40/	Те, кто увлекаются рукоделием, отлично знакомы с репсовой лентой. Она представляет собой прочную полоску ткани из полиэстеровых нитей с поперечными рубцами. Материал хорошо держит форму, поэтому используется не только как отделочный, но и как вспомогательный.  Применяют такую фурнитуру в обувном, швейном, мебельном и текстильном производствах. 
Раскраска для мальчиков «Машинки», 12 стр.	Детские книги	34.1	5	https://www.sima-land.ru/2012650/raskraska-dlya-malchikov-mashinki-12-str/	Раскраска с забавными персонажами познакомит малыша с разными видами техники. Особенности раскраски Чем полезно раскрашивание
Лента атласная «Радуга», 25 мм × 18 ± 1 м, разноцветная	Ленты	169	5	https://www.sima-land.ru/2313674/lenta-atlasnaya-raduga-25-mm-18-1-m-raznocvetnaya/	Атласная лента широко применяется в декорировании интерьера и украшении одежды, создании аксессуаров и игрушек, скрапбукинге и вышивании. Она изготовлена из полиэстера, обладает высокой прочностью и устойчива к тепловому воздействию. Изделие гладкое и приятное на ощупь, не пушится и отливает лёгким блеском. 
Бокс для хранения, с крышкой, 3.1×18.9×2.2 см, прозрачный	Косметички и органайзеры	145	5	https://www.sima-land.ru/4565431/boks-dlya-hraneniya-s-kryshkoy-3-1-18-9-2-2-cm-prozrachnyy/	Если вам нужно организовать пространство для мелочей в доме, на работе или в путешествии, этот прозрачный органайзер с крышкой от Queen fair станет вашим идеальным помощником. Его компактные размеры (3,1 x 18,9 x 2,2 см) позволяют легко размещать его на столе, в ящике или сумке, а прозрачные стенки позволяют быстро находить нужные предметы, не тратя времени на поиски. Этот органайзер подходит для хранения косметических и маникюрных принадлежностей, средств гигиены, декора и других мелочей. Его минималистичный дизайн гармонично впишется в любой интерьер, а благодаря плотной крышке содержимое будет защищено от пыли и влаги, что особенно важно при транспортировке. Прочный пластик, из которого изготовлен органайзер, обеспечивает его долговечность и легкость в уходе — просто протрите его влажной тряпкой для очистки. Сделайте ваш дом или рабочее место более организованным и стильным с этим функциональным и элегантным органайзером от Queen fair. Независимо от того, что вы храните — порядок и удобство вам обеспечены!
Набор кашпо деревянных 3 в 1 (29×18×33; 25×15×30; 21×12×23) "Аром", лаванда	Упаковка для цветов	1250	5	https://www.sima-land.ru/5309173/nabor-kashpo-derevyannyh-3-v-1-29-18-33-25-15-30-21-12-23-arom-lavanda/	Кашпо можно использовать как функциональную упаковку для подарка, подставку под цветы игрушки и разнообразные мелочи, в качестве украшения интерьера. Оно подходит как для живых, так и для искусственных цветов. Размеры кашпо:
Наклейка интерьерная зеркальная на выключатель TAKE IT EASY «Узор», декор настенный, 15×15 см	Элементы интерьера	108	5	https://www.sima-land.ru/7111645/nakleyka-interernaya-zerkalnaya-na-vyklyuchatel-take-it-easy-uzor-dekor-nastennyy-15-15-cm/	Добавьте элегантную деталь в ваш интерьер с этим стильным декором! Зеркальная наклейка размером 15x15 см и толщиной 1 мм предназначена для установки вокруг выключателя света. Выполненная в форме, приближённой к квадрату, она имеет белую зеркальную поверхность, которая отражает свет и визуально расширяет пространство. По периметру изделия расположены разнообразные узоры, создающие впечатление аккуратного трафарета. Декоративные элементы придают наклейке утонченность и делают её идеальным дополнением к любому современному или классическому стилю интерьера. Изготовлена из качественного акрила, этот декор не только украшает стену, но и защищает её от возможных загрязнений и повреждений вокруг выключателя. Легко устанавливается и долго сохраняет свой первоначальный внешний вид, благодаря чему станет практичным и красивым элементом вашего дома. Нанесение на поверхность:
Сумка для цветов розовая влагостойкая, 22×10.5×13.5 см	Упаковка для цветов	89	4.7	https://www.sima-land.ru/7386396/sumka-dlya-cvetov-rozovaya-vlagostoykaya-22-10-5-13-5-cm/	Букет в такой переноске защищён от внешней среды, так как он достаточно прочный. Благодаря такой таре композиция из роз или других цветов сохранится свежей в несколько раз дольше. Даже небольшой букет в переноске будет смотреться элегантно и дорого. Преимущества:
Игла для бытовых швейных машин, двойная, №90/3	Принадлежности для шитья	83	5	https://www.sima-land.ru/9139642/igla-dlya-bytovyh-shveynyh-mashin-dvoynaya-90-3/	Качество швейной иглы важно так же, как механизм машинки. Двойной инструмент используется на приборах с зигзагом или на тех, что заправляются с переднего плана. Он прокладывает две параллельные строчки, что придаёт красоту изделию и обеспечивает прочность скрепления ткани.
Аквагрунт, гидрогель декоративный для цветов, прозрачный, 200 г	Флористика	251	5	https://www.sima-land.ru/9275157/akvagrunt-gidrogel-dekorativnyy-dlya-cvetov-prozrachnyy-200-g/	Создайте эффектный декор для растений без хлопот! Декоративный гидрогель «Аквагрунт» (200 г) — это прозрачные полимерные шарики, заменяющие традиционный грунт. Они удерживают влагу, постепенно отдавая её корням, и подходят для любых растений — от комнатных цветов до садовых культур. Как использовать: Наполните прозрачную емкость разбухшими шариками, разместите растение или цветы без грунта. Гидрогель подходит для орхидей, фиалок, суккулентов и даже букетов. Это не просто декор, а практичное решение для тех, кто ценит чистоту и современный подход к растениеводству.
Барабанные палочки Music Life 5А зеленые, светящиеся	Музыкальные инструменты	295	5	https://www.sima-land.ru/9326867/barabannye-palochki-music-life-5a-zelenye-svetyaschiesya/	
Альбом для рисования А4, 40 листов на склейке "Авокадо", обложка мелованный картон, блок 100 г/м²	Бумага и бумажная продукция	87	5	https://www.sima-land.ru/9422618/albom-dlya-risovaniya-a4-40-listov-na-skleyke-avokado-oblozhka-melovannyy-karton-blok-100-g-m/	Альбом для рисования А4 - это не просто тетрадь для творчества, но и целый мир, который Вы можете создавать своими руками. Этот альбом станет вашим верным спутником в мире искусства, а также поможет воплотить самые смелые идеи и фантазии. Альбом - это незаменимая канцелярия, которая подойдёт как школьникам, любящим рисовать в больших объёмах на уроках и дома, так и взрослым, которые бывают не прочь отвлечься от ежедневной рутины и окунуться в мир творчества. Блок 100 г/м2. 
Картина по номерам панно «Фламинго в тропиках», 30 х 50 см	Картины по номерам	299	5	https://www.sima-land.ru/9688714/kartina-po-nomeram-panno-flamingo-v-tropikah-30-h-50-cm/	Набор для рисования станет находкой для людей, которые хотят творить! Специально разработанная уникальная серия росписи по номерам станет верным помощником начинающим художникам, с помощью которой они будут создавать настоящие шедевры изобразительного искусства! Написанная своими руками картина украсит интерьер или станет прекрасным подарком для родных и близких людей. Картина по номерам панно «Фламинго в тропиках», 30 х 50 см понравится и детям, и взрослым. Холст разделён на множество мелких фрагментов, на каждом из которых указано число, соответствующее цвету, которым нужно закрасить данный участок. В набор входят все необходимые оттенки красок, каждый из которых пронумерован. Поначалу, когда вы только возьмёте холст в руки, будет сложно представить, что за чудесная картина получится в итоге! Но уверяем вас, результат превзойдёт все ожидания. Полотно с множеством оттенков, теней и красок будет выглядеть так, словно оно из музея. Раскрашивание по номерам покорило сердца миллионов людей по всему миру, ведь с ним каждый может создать шедевр! Присоединяйтесь к этому увлекательному занятию, творите и наслаждайтесь результатами.
Надувающаяся клейкая лента, 1 м	Наборы для творчества	110	4.8	https://www.sima-land.ru/9689136/naduvayuschayasya-kleykaya-lenta-1-m/	Клейкая лента — это нанолента, с помощью которой можно сделать мялку своими руками. Как сделать мялку Особенности изделия
Арт-терапия «Мои страхи» с МАК, 50 карт (7х12 см), холст (22х16,5 см), краски (6 цветов), кисть, 16+	Психология и эзотерика	495	5	https://www.sima-land.ru/9719962/art-terapiya-moi-strahi-s-mak-50-kart-7h12-cm-holst-22h16-5-cm-kraski-6-cvetov-kist-16-plus/	Набор для арт-терапии с метафорическими ассоциативными картами У каждого из нас есть свои страхи, маленькие или большие. Некоторые страхи довольно безобидны и почти не мешают нам в повседневной жизни. Другие же – изнуряющие, навязчивые, деструктивные. Они превращаются в фобии, вызывают тревогу и тоску, вгоняют в депрессию. Такие страхи забирают у человека энергию, мешают наслаждаться жизнью, не дают личности реализовываться. Из-за своих страхов мы часто приобретаем привычку откладывать всё «на потом», отказываемся от возможностей изменить свою жизнь к лучшему, теряем способность расти, развиваться и открывать для себя новые горизонты. С такими деструктивными страхами можно и нужно работать, ведь они в прямом смысле слова мешают нам жить. А лучший помощник в этом деле – арт-терапия с применением МАК. Главные задачи арт-терапии «Мои страхи»:  Данная терапия подходит всем людям независимо от пола и возраста, не требует наличия художественных навыков и даёт ярко выраженный положительный эффект. Состав:
Букетик сухоцветов «Яркие краски»	Цветы, флористика, декор	129	4.4	https://www.sima-land.ru/10616227/buketik-suhocvetov-yarkie-kraski/	Сухоцветы «Яркие краски» являются натуральным и экологичным декором, который можно применить для создания различных поделок. Украсьте квартиру композицией из сухоцветов или устройте фотосессию с разнообразным реквизитом. Сферы использования сухоцветов Особенности сухоцветов
Бумага рисовая в рулоне, 690 мм х 10 м, 35 г/м2, (DK19902)	Товары для художников	1219	4.2	https://www.sima-land.ru/2570620/bumaga-risovaya-v-rulone-690-mm-h-10-m-35-g-m2-dk19902/	
Муляж "Связка чеснока" 40 см, 12 головок	Флористика	290	5	https://www.sima-land.ru/3601726/mulyazh-svyazka-chesnoka-40-cm-12-golovok-2/	
Карандаш восковой «Единорог» 5 цветов	Принадлежности для рисования	17.6	4.8	https://www.sima-land.ru/4318705/karandash-voskovoy-edinorog-5-cvetov/	Набор восковых мелков «Единорог» — это творческое решение для рисования и развлечения. В комплекте вы найдёте 5 разноцветных фигурных мелков, которые подойдут для детского творчества дома, в школе или на отдыхе. Преимущества Идеально подходят для рисования, раскрашивания и создания декоративных элементов. Набор станет отличным вариантом для детского творчества, развития мелкой моторики и фантазии. Преимущества Создайте атмосферу творчества и радости с набором восковых мелков «Единорог»!
Модель деревянная рука, мужская, левая, 31 см	Товары для художников	1118	4.6	https://www.sima-land.ru/5269805/model-derevyannaya-ruka-muzhskaya-levaya-31-cm/	Деревянный маникен правой мужской руки применяется художниками в виде наглядного пособия для зарисовок, а также отлично подойдёт скульпторам или модельерам для примерки изделия, или изучения анатомии движения руки. Маникен изготовлен из дерева, высота 31 сантиметр, сгибается в фалангах пальцев и в области запястья , также возможно фиксирование маникена в необходимом положении.
