name	category	price	rating	url	description
Набор нашивок «Hand made», 4,5 × 1,3 см, 10 шт	Декоративные элементы для одежды	49.8	4.9	https://www.sima-land.ru/4317030/nabor-nashivok-hand-made-4-5-1-3-cm-10-sht/	Нашивка — это декоративный элемент, который добавляет изделиям завершающий штрих, помогает забрендировать их, сделать акцент на эксклюзивности и высоком качестве, благодаря надписи Hand made на каждой нашивке. Преимущества: Нашивка — это простой и эффективный способ добавить индивидуальности и стиля любой вещи!
Фермуар пришивной «Полукруг» 10 см, цвет серебристый	Фурнитура для сумок	66	4.9	https://www.sima-land.ru/4584783/fermuar-prishivnoy-polukrug-10-cm-cvet-serebristyy/	
Лента атласная, 20 мм × 23 ± 1 м, цвет розовый антик №102	Ленты	68	5	https://www.sima-land.ru/5052094/lenta-atlasnaya-20-mm-23-1-m-cvet-rozovyy-antik-102/	Декоративная атласная лента – это идеальный спутник для вашего творчества и праздников. Праздничный тренд, который всегда будет к месту. Упаковочная ленточка прекрасно подойдет для рукоделия, украшения подарков и создания удивительных композиций из воздушных шаров. Вы можете украсить букеты цветов, привязав к ним яркую ленточку. Это добавит особого очарования вашему подарку. Игрушки также можно сделать более интересными, если использовать красивую упаковочную ленту в оформлении. Она идеально подойдет для новогодних сюрпризов и рождественских даров. На дни рождения и другие важные события не обойтись без новогодней подарочной ленты. Упаковка коробок со сладкими подарками станет настоящим искусством с этой великолепной деталью. Она отлично сможет дополнить ваши идеи на 14 февраля, 23 февраля, 8 марта или в день матери. Кроме того, такая лента может стать оригинальным украшением на голове именинницы! Сделайте супер банты первоклассника или создайте необычный аксессуар для вечеринки. Ленты идеально подходят для шитья одежды, ведь они могут добавить немного волшебства каждому изделию. Наши ленточки не содержат люрекса, что делает их особенно приятными на ощупь и легко сочетаемыми с любыми материалами. Упаковочная лента займет достойное место в наборе швейной фурнитуры для творчества как тесьма. Благодаря своей универсальности она найдет применение в самых разных проектах. Если вы хотите украсить мероприятие или помочь с декором? Эта продукция станет незаменимой при создании флористических композиций. Завязывайте косички на девичник узкими атласными полосками, чтобы добавить романтики и стиля вашим праздникам. Не бойтесь проявлять фантазию! Делая ободки и бантики из этой чудесной ленточки, вы сможете создать уникальные украшения для волос и вечеринок. Создавайте шикарные розы своими руками – этот процесс принесет радость вам и всем вокруг! И не забудьте о праздничных елках! Используйте яркую упаковочную ленту, чтобы делать роскошные бантики прямо на ели. Это увидят все гости во время новогоднего веселья! Погрузитесь в мир творчества с атласной лентой! Ваши идеи будут воплощены легко и приятно, а результаты порадуют окружающих. Пусть каждое ваше творение станет произведением искусства! Атласная лента гладкая и приятная на ощупь. Используйте её для отделки изделий, украшения подарков, свадебного оформления, а также в техниках скрапбукинг и канзаши. При производстве лент используется только современное оборудование и качественные материалы.
Бусины для творчества пластик "Шарики - битое стекло" набор 20 гр d=1,2 см	Принадлежности для творчества	124	4.7	https://www.sima-land.ru/5274268/businy-dlya-tvorchestva-plastik-shariki-bitoe-steklo-nabor-20-gr-d-1-2-cm/	
Пуговицы дерево для творчества 2 прокола "Цветок из пузырей" набор 20 шт 1,8х1,8х0,3 см МИКС	Принадлежности для творчества	121	5	https://www.sima-land.ru/5367571/pugovicy-derevo-dlya-tvorchestva-2-prokola-cvetok-iz-puzyrey-nabor-20-sht-1-8h1-8h0-3-cm-miks/	
Кинетический песок 0,7 кг, оранжевый	Лепка	299	4.8	https://www.sima-land.ru/5429217/kineticheskiy-pesok-0-7-kg-oranzhevyy/	Песок для настоящих космонавтов, так как достать такой можно только на других планетах! Воздушный, приятный на ощупь песок станет потрясающим подарком для любителей лепки, а формочка внутри окажется приятным бонусом. Космический песок тянется, лепится и не засыхает. Для того, чтобы слепить фигурку, его не надо смачивать водой, а это значит, что руки малыша всегда будут чистыми. Занятие с таким материалом развивает: А как вы будете играть с песком сегодня? Устроите поиски клада? Соорудите стройку? Или же будете лепить пироги?
Краска акриловая художественная туба 75 мл, Гамма "Студия" №701 чёрная	Товары для художников	204	4.8	https://www.sima-land.ru/7311149/kraska-akrilovaya-hudozhestvennaya-tuba-75-ml-gamma-studiya-701-chernaya/	Новая акриловая краска ГАММА "Студия" предназначена для художественно-живописных и декоративно-прикладных работ. Цвет — чёрный. Объём пластиковой тубы — 75 мл. Акрил ГАММА отличается насыщенным цветом, высокой адгезией, прочностью красочного слоя. После высыхания краска становится глянцевой, практически не темнеет. Художественный акрил прекрасно разносится и подходит для бумаги, картона, грунтованного холста, дерева, стекла, кожи, ткани. Время высыхания: от 10 минут до 1 часа в зависимости от толщины слоя. Прозрачный корпус тубы позволяет увидеть цвета красок, а удобная крышка флип-топ предотвращает высыхание.
Алмазная мозаика с полным заполнением на холсте «Замок», 30 х 40 см	Алмазная мозаика	459	5	https://www.sima-land.ru/9605295/almaznaya-mozaika-s-polnym-zapolneniem-na-holste-zamok-30-h-40-cm/	Выполнение работы не требует специальной подготовки, выкладывать картину очень просто и легко. Результат превзойдет все ваши ожидания! Картина, которую вы создадите, станет настоящим украшением вашего дома. В наборе вы найдёте всё необходимое для изготовления шедевра! Порадуйте себя и своих близких!
Книга с наклейками «Укрась меня», А5, Аниме	Детские книги	175	4.9	https://www.sima-land.ru/9781714/kniga-s-nakleykami-ukras-menya-a5-anime/	Книга с наклейками «Укрась меня» понравится юной аниме-фанатке. С данной книжкой девочка сможет ощутить себя настоящим стилистом. Ребёнку нужно выбрать аксессуары для образа, определить, какие эмоции будут у героинь. Придумывайте самые необычные сочетания, создавайте стильные аниме-образы! Особенности книги
Раскраска акварельная «Мир пони», с кисточкой, 12 картинок, 3+	Детские книги	115	4.9	https://www.sima-land.ru/9877687/raskraska-akvarelnaya-mir-poni-s-kistochkoy-12-kartinok-3-plus/	Раскраска с сухими красками — увлекательное и полезное хобби для детей. Занятия с раскраской развивают: Как рисовать Особенности раскраски Раскраска подойдёт в качестве подарка для детей и взрослых, которые любят творчество. Такой вариант досуга поможет провести время весело и с пользой.
Алмазная мозаика для детей с частичным заполнением на открытке «Море улыбок»	Алмазная мозаика	119	0	https://www.sima-land.ru/10570991/almaznaya-mozaika-dlya-detey-s-chastichnym-zapolneniem-na-otkrytke-more-ulybok/	Набор для творчества поможет малышу самостоятельно сделать красивую открытку. Как работать с набором Чтобы получить сверкающую картинку, ребёнку предстоит разложить кристаллики специальным карандашом по схеме. Основа с клеевым покрытием будет надёжно удерживать стразы. Чем полезны занятия мозаикой Работа с небольшими деталями аппликации тренирует мелкую моторику, аккуратность и усидчивость, а также развивает художественный вкус.
Светоотражающий слэп-браслет, самофиксирующийся, 3 × 40 см, цвет салатовый	Декоративные элементы для одежды	49.5	5	https://www.sima-land.ru/10670725/svetootrazhayuschiy-slep-braslet-samofiksiruyuschiysya-3-40-cm-cvet-salatovyy/	
Дырокол для люверсов, 12,7х5,5х1,5 см	Скрапбукинг	156	4.2	https://www.sima-land.ru/1056484/dyrokol-dlya-lyuversov-12-7h5-5h1-5-cm/	Существует много разных способов для того, чтобы сделать «дырочки для люверсов», а с помощью удобного дырокола это делается намного проще, быстрее и красивее. Инструмент оснащён пробойником и анатомической формы ручками. Сначала необходимо пробить для люверсов отверстия — несильно сжать ручки дырокола и вдеть люверсы в отверстие, закрепив их с помощью этого удивительного дырокола. Он справится даже с самыми толстыми картоном и тканью.
Набор шпулек, d = 20 мм, 12 шт, цвет прозрачный	Принадлежности для шитья	50	3.8	https://www.sima-land.ru/1529668/nabor-shpulek-d-20-mm-12-sht-cvet-prozrachnyy/	Пластиковые шпульки подойдут для намотки любого вида нитки. Благодаря прозрачным крышечкам вы быстро определите цвет нити, даже если она находится внутри швейной машины.  Размер шпулек: диаметр 20 мм, высота 10 мм.
Бумага упаковочная тишью, зеленая, 50×66 см	Подарочная упаковка	10.4	4.9	https://www.sima-land.ru/2654617/bumaga-upakovochnaya-tishyu-zelenaya-50-66-cm/	Оригинальный дизайн подарочной бумаги выделит ваш подарок из массы других. Подарочная упаковка - это современный и удобный способ оформления букетов, композиций. Подарочная бумага придает композиции оригинальность и индивидуальность. Упаковочная бумага для подарков защищает изделие от внешних воздействий. Бумагу можно использовать для оформления  подарков, сувениров, для упаковки конфет и сладостей на Новый год, День Рождения и другие праздники.
Лента атласная, 6 мм × 23±1 м, ярко-розовая №72	Ленты	29.3	5	https://www.sima-land.ru/5036851/lenta-atlasnaya-6-mm-23-1-m-yarko-rozovaya-72/	Декоративная атласная лента – это идеальный спутник для вашего творчества и праздников. Праздничный тренд, который всегда будет к месту. Упаковочная ленточка прекрасно подойдет для рукоделия, украшения подарков и создания удивительных композиций из воздушных шаров. Вы можете украсить букеты цветов, привязав к ним яркую ленточку. Это добавит особого очарования вашему подарку. Игрушки также можно сделать более интересными, если использовать красивую упаковочную ленту в оформлении. Она идеально подойдет для новогодних сюрпризов и рождественских даров. На дни рождения и другие важные события не обойтись без новогодней подарочной ленты. Упаковка коробок со сладкими подарками станет настоящим искусством с этой великолепной деталью. Она отлично сможет дополнить ваши идеи на 14 февраля, 23 февраля, 8 марта или в день матери. Кроме того, такая лента может стать оригинальным украшением на голове именинницы! Сделайте супер банты первоклассника или создайте необычный аксессуар для вечеринки. Ленты идеально подходят для шитья одежды, ведь они могут добавить немного волшебства каждому изделию. Наши ленточки не содержат люрекса, что делает их особенно приятными на ощупь и легко сочетаемыми с любыми материалами. Упаковочная лента займет достойное место в наборе швейной фурнитуры для творчества как тесьма. Благодаря своей универсальности она найдет применение в самых разных проектах. Если вы хотите украсить мероприятие или помочь с декором? Эта продукция станет незаменимой при создании флористических композиций. Завязывайте косички на девичник узкими атласными полосками, чтобы добавить романтики и стиля вашим праздникам. Не бойтесь проявлять фантазию! Делая ободки и бантики из этой чудесной ленточки, вы сможете создать уникальные украшения для волос и вечеринок. Создавайте шикарные розы своими руками – этот процесс принесет радость вам и всем вокруг! И не забудьте о праздничных елках! Используйте яркую упаковочную ленту, чтобы делать роскошные бантики прямо на ели. Это увидят все гости во время новогоднего веселья! Погрузитесь в мир творчества с атласной лентой! Ваши идеи будут воплощены легко и приятно, а результаты порадуют окружающих. Пусть каждое ваше творение станет произведением искусства! Атласная лента гладкая и приятная на ощупь. Используйте её для отделки изделий, украшения подарков, свадебного оформления, а также в техниках скрапбукинг и канзаши. При производстве лент используется только современное оборудование и качественные материалы.
Раскраска «Рисуем пальчиками. Транспорт», со стихами, 16 стр.	Детские книги	31.5	5	https://www.sima-land.ru/3679728/raskraska-risuem-palchikami-transport-so-stihami-16-str/	Пальчиковое рисование поможет маленькому художнику развить мелкую моторику ручек и раскрыть творческие способности. Книга «Рисуем пальчиками» имеет удобный формат для малыша, дополнена красочными картинками и интересными заданиями. Рекомендуется для детей возрастом от 1 года. Для комфортного рисования рекомендуем использовать специальные пальчиковые краски. Краски в комплект не входят.
Алмазная мозаика с частичным заполнением на холсте «Девушка», 15 х 21 см	Алмазная мозаика	190	4.9	https://www.sima-land.ru/3690739/almaznaya-mozaika-s-chastichnym-zapolneniem-na-holste-devushka-15-h-21-cm/	Разложите кристаллики с помощью карандаша по указанной схеме, заполнив полотно. Тканевая основа с точечным клеевым покрытием будет надёжно удерживать стразы. На картине уже обозначены необходимые оттенки. Часть картины предстоит заполнить стразами, другая часть напечатана на холсте-основе — такое изделие легче и быстрее создать. Поэтому набор подойдёт для тех, кто впервые пробует свои силы в этой технике или любит быстро добиваться результата. Сияющее полотно украсит любой интерьер и станет отличным подарком для близких.
Топпер для торта «С днём рождения», цвет золотой	Оформление и организация праздника	59	4.9	https://www.sima-land.ru/3953335/topper-dlya-torta-s-dnem-rozhdeniya-cvet-zolotoy/	Подготовка к праздникам — это весьма непростое занятие, которое требует много времени. Подчеркнуть особую атмосферу торжества помогут наши топперы. Просто вставьте их в сладкое угощение или букет цветов, и они добавят яркости вашему мероприятию и сделают его запоминающимся.
Домик-раскраска «Колобок» 3 в 1	Конструкторы	204	4.8	https://www.sima-land.ru/4104769/domik-raskraska-kolobok-3-v-1/	Создай свой сказочный мир! 3D домик-раскраска «Колобок» с фломастерами — это тройная радость для маленьких фантазёров. Собери, раскрась и играй — в одном наборе! Почему дети в восторге: это не просто раскраска — а целое приключение! Сначала волшебное превращение белой заготовки в цветной домик, потом весёлые игры с получившейся игрушкой. Развивает аккуратность, цветовосприятие и... аппетит к творчеству!  Кто сегодня в гости к Колобку заглянет? Может, твои любимые игрушки?
Миниатюра кукольная «Швейная машинка», набор 2 шт, размер 1 шт: 2,5×1,6×1,7 см	Создание игрушек и кукол	90	5	https://www.sima-land.ru/4385009/miniatyura-kukolnaya-shveynaya-mashinka-nabor-2-sht-razmer-1-sht-2-5-1-6-1-7-cm/	Миниатюрный декор поможет вам дополнить интерьер кукольного домика. Расставляйте акценты в композиции поделки с помощью мини-аксессуаров.
Книжка для рисования водой «Рисуем животных», с маркером	Рисование	200	4.9	https://www.sima-land.ru/4498255/knizhka-dlya-risovaniya-vodoy-risuem-zhivotnyh-s-markerom/	Книжка для рисования водой удивит малыша и его родителей! Используя волшебный маркер, ребёнок сможет несколько раз раскрашивать книжку. При этом руки и одежда юного художника останутся чистыми. Эта творческая книжка «Рисуем животных» ещё и познавательная: она познакомит кроху с добрыми и весёлыми зверятами. А волшебный маркер приведёт их в гости к малышу. Как играть с книгой? Занятия с книжкой развивают у ребёнка: В книге 10 страниц. Издание рекомендовано детям старше 3 лет.
Наклейки-кружочки «Счёт», 16 стр., А5, Маша и Медведь	Детские книги	95	5	https://www.sima-land.ru/4936522/nakleyki-kruzhochki-schet-16-str-a5-masha-i-medved/	Серия «Наклейки-кружочки» представлена четырьмя книгами: Внутри вы найдёте интересные задания. Выполняя их, малыш расширит кругозор. Также в книге есть забавные иллюстрации с любимыми героями мультфильма «Маша и Медведь». Рекомендовано для детей от 1 года.
Мыло с картинкой своими руками «Тачка»‎, набор для мыловарения	Мыловарение	159	5	https://www.sima-land.ru/5350371/mylo-s-kartinkoy-svoimi-rukami-tachka-nabor-dlya-mylovareniya/	Мыловарение — это необыкновенное занятие, которое подарит положительные эмоции и поможет развить креативность, фантазию, мелкую моторику. С помощью этого набора вы сможете создать ароматное мыло своими руками. Как сделать мыло? Устройте творческий вечер для всей семьи: откройте коробку и приступайте к созданию шедевров!
Альбом для рисования А4, 32 листа на скрепке "Котики", обложка мелованный картон, внутренний блок офсет 100 г/м²	Бумага и бумажная продукция	39.7	4.9	https://www.sima-land.ru/5666527/albom-dlya-risovaniya-a4-32-lista-na-skrepke-kotiki-oblozhka-melovannyy-karton-vnutrenniy-blok-ofset-100-g-m/	Альбом для рисования А4 - это не просто тетрадь для творчества, но и целый мир, который Вы можете создавать своими руками. Этот альбом станет вашим верным спутником в мире искусства, а также поможет воплотить самые смелые идеи и фантазии. Альбом - это незаменимая канцелярия, которая подойдёт как школьникам, любящим рисовать в больших объёмах на уроках и дома, так и взрослым, которые бывают не прочь отвлечься от ежедневной рутины и окунуться в мир творчества. Блок 100 г/м2. 
Раскраска-гигант «Весёлая ферма», 84 × 59 см, Синий трактор	Детские книги	55	5	https://www.sima-land.ru/7350571/raskraska-gigant-veselaya-ferma-84-59-cm-siniy-traktor/	Плакат сделан из бумаги, его можно раскрашивать чем угодно, начиная он цветных карандашей, заканчивая акварелью. Кроха с удовольствием будет раскрашивать картинки, а изображения героев любимого мультфильма «Синий трактор» сделают творческие занятия ещё более интересными для малыша. Во время занятий ребёнок потренирует моторику и фантазию. Размер плаката в расправленном виде: 84 × 59 см. Рекомендовано для детей от 3 лет.
Украшения для девочек своими руками «Стразы.Пони», алмазная мозаика с фурнитурой	Изготовление украшений	135	4.5	https://www.sima-land.ru/9253478/ukrasheniya-dlya-devochek-svoimi-rukami-strazy-poni-almaznaya-mozaika-s-furnituroy/	Набор для творчества «Алмазное украшение» понравится юной моднице, ведь она сможет сделать колье своими руками. Создать оригинальные сверкающие украшения с набором «Школы талантов» легко! Как сделать украшения Что в наборе: Польза занятий творчеством со стразами
Альбом для рисования А4, 40 листов на скрепке "Лисица", обложка мелованная бумага 120 г/м², внутренний блок офсет 100 г/м²	Бумага и бумажная продукция	71	4.6	https://www.sima-land.ru/9421380/albom-dlya-risovaniya-a4-40-listov-na-skrepke-lisica-oblozhka-melovannaya-bumaga-120-g-m-vnutrenniy-blok-ofset-100-g-m/	Альбом для рисования А4 - это не просто тетрадь для творчества, но и целый мир, который Вы можете создавать своими руками. Этот альбом станет вашим верным спутником в мире искусства, а также поможет воплотить самые смелые идеи и фантазии. Альбом - это незаменимая канцелярия, которая подойдёт как школьникам, любящим рисовать в больших объёмах на уроках и дома, так и взрослым, которые бывают не прочь отвлечься от ежедневной рутины и окунуться в мир творчества. Блок 100 г/м2. 
Наклейка бумага "Щенки" d=2,5 см 500 шт в рулоне 3х6,5х6,5 см	Принадлежности для творчества	125	5	https://www.sima-land.ru/9683953/nakleyka-bumaga-schenki-d-2-5-cm-500-sht-v-rulone-3h6-5h6-5-cm/	
Бусины из натурального камня «Кошачий глаз», набор 46 шт., размер 1 шт. — 8 мм, матовый серый	Принадлежности для творчества	159	5	https://www.sima-land.ru/10091348/businy-iz-naturalnogo-kamnya-koshachiy-glaz-nabor-46-sht-razmer-1-sht-8-mm-matovyy-seryy/	Набор матовых бусин из натурального камня «Кошачий глаз» — это универсальный материал для творчества и рукоделия. Эти бусины круглой формы и серо-радужного цвета подойдут для создания украшений, декора или аксессуаров. Натуральная текстура и матовая поверхность придают изделиям особую элегантность и естественность. Особенности Для каких целей подходят Этот набор станет отличным выбором для мастеров ручной работы и любителей DIY. Бусины гармонично смотрятся в минималистичных украшениях, а также в сложных композициях с использованием различных материалов. Используйте матовые белые бусины, чтобы подчеркнуть нежность и лёгкость в своих проектах. Они могут стать основой для свадебных аксессуаров или добавить изюминку в повседневные украшения. Благодаря универсальному цвету бусины легко вписываются в любые палитры и стили.
Лапка для шитья по краю и встык, 3,6 × 1,7 см	Принадлежности для шитья	121	5	https://www.sima-land.ru/10206956/lapka-dlya-shitya-po-krayu-i-vstyk-3-6-1-7-cm/	Лапка для шитья по краю способна не только соединять изделия встык, но и выполнять потайные подшивочные швы, прокладывания отделочных строчек, настрачивания кружева и различных отделочных элементов и аппликаций.  Подходит для большинства современных бытовых швейных машин:
Набор металлизированных ниток мулине, 8±1 м, 6 шт.	Принадлежности для вышивания	190	5	https://www.sima-land.ru/10688117/nabor-metallizirovannyh-nitok-muline-8-1-m-6-sht/	Откройте для себя мир блеска и изысканности с набором металлизированных нитей, которые станут идеальным выбором для создания эффектных дизайнерских работ. Благодаря своей уникальной текстуре и переливающимся оттенкам, эти нити добавят вашим проектам особый шарм и роскошь. Набор включает 6 разноцветных металлизированных нитей длиной 8±1 метр каждая, изготовленных из высококачественного полиэстера. Их прочность, долговечность и устойчивость к истиранию делают их незаменимыми для вышивания, декора одежды, аксессуаров или предметов интерьера. Яркие переливы сохраняют свою насыщенность даже после стирки, что гарантирует долгую жизнь вашему творению. Торговая марка «Арт Узор» создала этот набор, чтобы вдохновить вас на создание уникальных произведений искусства. Будь то новогодние украшения, вечерние аксессуары или подарки для близких, металлизированные нити придадут вашим работам неповторимый лоск. Дайте волю фантазии и окунитесь в мир блестящих возможностей!
Алмазная мозаика с частичным заполнением для детей «София Прекрасная», 15 х 10 см	Алмазная мозаика	115	5	https://www.sima-land.ru/1823814/almaznaya-mozaika-s-chastichnym-zapolneniem-dlya-detey-sofiya-prekrasnaya-15-h-10-cm/	Аккуратно, легко, безопасно. Без ножниц и клея! Алмазная вышивка-мозаика с любимыми персонажами — отличный бюджетный подарок и прекрасный способ увлечь ребёнка творчеством! В наборе: Инструкция Приподнимите защитный слой с небольшого участка картины-основы. Чтобы вязкость клеевого состава не снижалась, не открывайте всю схему.  Найдите номер на схеме и из пакетика с ним высыпьте в поддон немного деталей. Снимите защитную плёнку с клеевой подушечки. Окуните в неё карандаш для алмазной вышивки таким образом, чтобы клей попал внутрь стержня. Он поможет вам с лёгкостью перенести стразы из поддона на картинку.  Старайтесь чуть прижимать стразы к основе и располагать их как можно ближе друг к другу. После того как все детали наклеены, поместите работу на мольберт. Шедевр готов!
Глаза, набор 8 шт., размер радужки — 12 мм, цвет голубой	Создание игрушек и кукол	69	4.9	https://www.sima-land.ru/2794113/glaza-nabor-8-sht-razmer-raduzhki-12-mm-cvet-goluboy/	Глаза — важная деталь любой куклы, ведь они делают игрушку более реалистичной. Декоративные глазки не имеют клеевой основы. Рекомендуется их крепить на игрушку с помощью клея (клей в комплект не входит).
Термоаппликация «Единорог», 4.7×3.2 см, фасовка 10 шт., разноцветная	Декоративные элементы для одежды	12.7	4	https://www.sima-land.ru/3020540/termoapplikaciya-edinorog-4-7-3-2-cm-fasovka-10-sht-raznocvetnaya/	Термоаппликация «Единорог» — это стильные текстильные наклейки, которые легко прикрепляются к ткани с помощью утюга. Идеально подходят для декорирования одежды, аксессуаров. Изображение игривой лошадки добавит яркости и уникальности вашим проектам.
Аппликация круглыми стразами «Морские обитатели»	Аппликации	56	4.1	https://www.sima-land.ru/3857390/applikaciya-kruglymi-strazami-morskie-obitateli/	Смастерите сверкающую стразами картинку вместе с ребёнком, ведь это невероятно увлекательно и интересно. А готовый шедевр станет чудесным украшением детской или душевным подарком близкому человеку. Чем она полезна? Работа над аппликацией развивает мелкую моторику и координацию движений, зрительное восприятие, усидчивость, аккуратность, внимательность и формирует художественный вкус. Пользоваться набором просто: заполняйте белые участки рисунка стразами на свой вкус.
